LSAT,GPA,resident,Sensitive,Label
159,3.81,0,0,0
161,3.53,0,0,1
157,3.6299991607666016,0,0,0
179,3.78,0,0,1
155,3.53,0,0,0
162,3.51,0,0,0
158,3.4,0,0,1
163,3.71,0,0,0
174,3.71,0,0,1
158,3.41,0,0,1
155,3.65,0,0,0
162,3.65,0,0,1
158,3.69,0,0,0
159,3.51,0,0,0
163,3.5,0,0,0
165,3.44,0,0,1
156,3.94,0,0,0
162,3.57,0,0,0
159,3.72,1,0,1
156,3.81,0,0,0
156,3.64,0,0,0
158,3.87,0,0,1
162,3.52,1,0,1
167,3.53,0,0,0
171,3.48,0,0,0
159,3.41,0,0,0
165,3.69,0,0,0
161,3.39,0,0,0
167,3.86,0,0,0
163,3.56,0,0,1
161,3.66,0,0,0
172,3.99,0,0,1
174,3.62,1,0,1
169,3.62,0,0,0
163,3.6,0,0,0
158,3.59,0,0,0
159,3.5,0,0,0
158,3.43,0,0,1
156,3.53,0,0,0
155,3.8,0,0,0
163,3.84,1,0,1
160,3.52,0,0,0
171,3.65,0,0,1
160,3.38,0,0,0
165,3.89,0,0,0
162,3.46,0,0,0
156,3.85,0,0,0
162,3.68,0,0,1
167,3.67,0,0,0
171,3.86,1,0,1
167,3.94,0,0,0
163,4,0,0,0
162,3.62,0,0,0
164,3.43,0,0,0
165,3.73,0,0,0
161,3.77,0,0,0
164,3.4,0,0,1
179,3.93,0,0,1
161,3.78,0,0,0
161,3.54,0,0,0
159,3.44,0,0,0
156,3.75,0,0,1
166,3.83,0,0,1
156,3.92,0,0,1
170,3.65,0,0,1
160,3.6,0,0,1
165,3.96,0,0,0
165,3.77,0,0,1
155,3.7,0,0,0
158,3.44,0,0,0
175,3.61,0,0,1
156,3.39,0,0,0
164,3.79,0,0,0
171,4.05,0,0,1
168,3.92,0,0,0
160,3.38,0,0,0
158,3.58,0,0,1
158,3.4,0,0,0
175,3.61,0,0,1
172,3.39,0,0,1
166,3.78,0,0,1
158,3.57,0,0,0
175,3.79,0,0,0
156,3.53,1,0,0
155,3.74,0,0,0
164,3.6,0,0,1
156,3.6,1,0,1
166,3.69,0,0,0
156,3.78,0,0,1
175,3.39,0,0,1
163,3.61,0,0,0
158,3.71,0,0,0
161,3.57,0,0,1
157,3.68,1,0,0
159,3.56,0,0,0
160,3.46,0,0,0
163,3.92,0,0,0
161,3.46,0,0,0
161,3.39,0,0,0
155,3.59,0,0,1
157,3.6,0,0,0
157,3.7,0,0,0
163,3.39,0,0,0
164,3.73,0,0,1
160,3.6,0,0,0
160,3.7,0,0,0
156,3.55,0,0,0
169,3.56,0,0,1
165,3.79,1,0,1
164,3.5,0,0,0
167,3.43,0,0,0
167,3.4,0,0,0
165,3.59,0,0,0
159,3.84,0,0,0
167,3.49,0,0,1
155,3.66,0,0,0
157,3.5,0,0,0
166,3.44,0,0,0
176,3.52,0,0,0
160,3.77,0,0,0
163,3.61,0,0,1
171,3.88,0,0,1
159,3.57,0,0,0
165,3.65,0,0,1
166,3.66,0,0,0
157,3.43,1,0,0
155,3.58,1,0,1
174,3.93,0,0,1
158,3.41,1,0,0
174,3.75,0,0,1
155,3.5,0,0,0
169,3.53,0,0,1
160,3.86,0,0,1
158,3.4,0,0,0
165,3.47,0,0,0
155,3.66,0,0,0
176,3.41,0,0,1
169,3.64,0,0,1
165,3.52,0,0,0
155,3.93,0,0,0
171,3.58,0,0,0
155,3.76,0,0,1
161,3.57,0,0,0
155,3.54,0,0,1
165,3.95,0,0,0
161,3.54,0,0,1
165,3.42,0,0,0
163,3.5,1,0,1
159,3.57,0,0,1
161,3.59,0,0,0
155,3.67,0,0,0
172,3.78,0,0,1
158,3.69,0,0,1
165,3.83,0,0,0
165,3.49,0,0,1
161,3.41,0,0,0
176,4,0,0,1
167,3.53,0,0,0
156,3.41,0,0,0
180,3.44,0,0,1
164,3.42,0,0,0
168,3.68,0,0,0
161,3.65,0,0,1
161,3.49,1,0,0
159,3.6,0,0,0
156,3.62,0,0,1
157,3.85,0,0,1
162,3.41,0,0,0
172,3.74,0,0,1
169,3.66,0,0,1
158,3.44,0,0,0
177,3.44,0,0,1
160,3.86,0,0,0
166,3.87,0,0,0
165,3.5,1,0,1
161,3.65,0,0,0
167,3.81,0,0,0
168,3.66,0,0,0
156,3.61,0,0,0
155,3.41,0,0,0
163,3.68,0,0,0
158,3.96,0,0,1
163,3.5,0,0,0
164,3.47,1,0,1
155,3.69,0,0,0
158,3.88,0,0,0
160,4,0,0,0
161,3.59,0,0,1
170,3.51,0,0,1
157,3.8,1,0,1
159,3.75,0,0,0
166,3.84,0,0,1
165,3.65,0,0,0
157,3.41,0,0,0
165,3.52,1,0,1
161,3.43,1,0,1
155,3.91,1,0,0
166,3.66,0,0,0
171,3.45,0,0,0
166,3.6,1,0,1
168,3.54,0,0,0
161,3.46,0,0,0
156,3.89,0,0,0
159,3.87,0,0,0
157,3.47,0,0,0
164,3.68,0,0,0
171,3.89,0,0,1
160,4.03,0,0,0
159,3.47,0,0,1
164,3.72,0,0,1
159,3.5,0,0,0
161,3.54,0,0,1
166,3.64,0,0,1
156,3.57,0,0,1
163,3.74,0,0,0
166,3.47,1,0,0
159,3.49,0,0,0
158,3.669998168945313,0,0,1
161,3.75,0,0,1
160,3.57,0,0,0
159,3.67,0,0,1
162,3.52,0,0,0
162,3.57,0,0,1
156,3.49,0,0,1
159,3.68,1,0,0
168,3.38,0,0,0
163,3.51,0,0,0
161,3.79,0,0,1
161,3.54,1,0,0
162,3.59,0,0,0
157,3.64,1,0,0
167,3.89,1,0,1
159,3.48,0,0,0
156,3.74,0,0,0
162,3.5,0,0,1
159,3.49,0,0,1
164,3.69,0,0,0
162,3.42,1,0,1
166,3.719999313354492,0,0,1
164,3.53,0,0,1
161,3.93,0,0,0
161,3.72,0,0,0
166,3.69,0,0,0
161,3.69,0,0,0
171,3.85,0,0,1
161,3.45,1,0,0
156,3.55,0,0,0
159,3.49,0,0,1
168,3.73,0,0,0
162,3.8,0,0,0
158,3.4,1,0,1
163,3.48,0,0,1
156,3.87,0,0,1
167,3.6,0,0,0
159,3.54,0,0,0
157,3.51,0,0,0
169,3.53,0,0,1
158,4,1,0,1
157,3.45,0,0,0
167,3.63,0,0,0
161,3.71,1,0,1
155,3.62,0,0,0
155,3.84,0,0,1
160,3.6,1,0,1
163,3.84,0,0,0
155,3.43,0,0,1
157,3.43,0,0,0
156,3.7,0,0,0
158,3.41,0,0,0
164,3.97,0,0,1
157,3.6,0,0,0
159,3.63,0,0,0
159,3.54,0,0,0
163,3.63,0,0,0
162,3.74,1,0,1
163,4.16,0,0,0
167,3.46,0,0,1
155,3.82,1,0,1
163,3.53,0,0,0
171,3.53,0,0,0
163,3.56,0,0,0
165,3.61,1,0,1
167,3.38,1,0,0
161,3.75,0,0,1
162,3.42,0,0,0
168,3.45,0,0,0
159,3.63,0,0,0
163,3.87,1,0,1
157,3.38,0,0,0
157,3.6,0,0,0
161,3.69,0,0,1
170,3.88,0,0,1
175,4.03,0,0,1
158,3.94,0,0,1
156,3.45,0,0,1
159,3.44,0,0,0
158,3.57,0,0,0
160,3.71,1,0,1
167,4,0,0,0
168,3.81,0,0,1
156,3.6,1,0,0
162,3.78,0,0,0
159,3.55,0,0,0
158,3.63,0,0,0
162,3.88,0,0,1
165,3.77,0,0,0
171,3.69,0,0,1
162,3.87,0,0,0
158,3.93,0,0,1
159,3.76,1,0,0
161,3.67,0,0,1
162,3.81,0,0,1
163,3.52,1,0,1
161,3.61,0,0,0
177,3.63,0,0,1
167,4,1,0,1
166,3.95,0,0,1
162,3.9,1,0,1
155,3.5699996948242188,0,0,1
155,3.67,1,0,1
164,3.4,0,0,0
158,3.59,0,0,0
166,3.53,0,0,0
160,3.6,0,0,0
172,4,0,0,1
156,3.49,0,0,0
161,3.69,0,0,0
161,3.64,0,0,1
163,3.6,0,0,0
164,3.47,0,0,1
161,3.51,0,0,1
160,3.8,0,0,0
166,3.79,0,0,1
169,4.02,0,0,1
173,3.98,0,0,1
156,3.6,0,0,0
159,3.49,0,0,0
155,3.77,1,0,1
166,3.6,1,0,1
165,3.73,0,0,0
160,3.45,0,0,0
166,3.74,0,0,0
166,3.87,0,0,1
155,3.79,1,0,1
161,3.46,1,0,1
157,3.72,1,0,1
159,3.4,1,0,1
158,3.55,0,0,0
155,3.62,0,0,0
162,3.57,0,0,0
158,3.6,1,0,0
161,4,0,0,1
165,3.91,1,0,1
159,4.05,0,0,1
167,3.5,0,0,0
168,3.45,1,0,1
170,3.61,0,0,1
155,3.48,0,0,0
159,3.5,1,0,1
156,3.71,1,0,1
163,3.52,0,0,0
158,3.85,1,0,1
158,3.57,0,0,1
159,3.49,0,0,0
159,3.57,0,0,0
172,3.59,0,0,1
164,3.78,0,0,0
159,3.52,0,0,0
165,3.85,0,0,1
162,3.57,1,0,1
158,3.53,0,0,0
160,3.71,1,0,1
161,3.94,0,0,1
163,3.45,0,0,1
158,3.59,0,0,0
171,3.95,0,0,1
161,3.39,1,0,1
156,3.56,0,0,0
178,4,1,0,1
162,3.5,0,0,0
158,3.82,0,0,1
158,3.79,0,0,1
155,3.81,0,0,0
177,3.68,0,0,0
174,3.71,0,0,1
166,3.65,0,0,0
160,3.4,0,0,1
160,3.93,0,0,1
169,3.46,0,0,0
163,3.5,0,0,0
159,3.56,0,0,0
159,3.6,0,0,0
169,3.5,0,0,1
157,3.52,0,0,0
173,3.42,0,0,1
164,3.62,0,0,0
161,3.53,1,0,0
158,3.68,0,0,0
169,3.53,1,0,1
167,3.52,0,0,1
158,3.8,0,0,1
156,3.41,0,0,0
160,3.64,1,0,1
164,3.41,1,0,0
158,3.65,0,0,0
165,3.73,0,0,0
161,3.49,0,0,1
156,3.86,0,0,0
160,3.64,1,0,1
160,3.46,0,0,1
159,3.38,0,0,1
158,3.46,0,0,0
168,3.6,1,0,1
164,3.96,0,0,1
175,3.64,0,0,1
162,3.43,0,0,0
169,3.77,0,0,1
171,3.79,0,0,1
156,3.48,0,0,0
165,3.69,0,0,0
168,3.82,0,0,1
169,3.87,0,0,0
156,3.72,0,0,0
177,3.49,0,0,1
163,3.74,0,0,0
155,3.77,0,0,0
169,3.45,0,0,1
166,3.52,0,0,0
162,3.79,0,0,0
157,3.85,0,0,0
160,3.96,0,0,0
168,3.6,0,0,1
156,3.53,0,0,0
161,3.38,0,0,1
164,3.72,0,0,0
173,3.64,0,0,1
165,3.49,0,0,1
163,3.71,0,0,0
168,4.02,0,0,1
166,3.53,0,0,1
161,3.54,1,0,1
158,3.45,0,0,0
170,3.91,0,0,1
173,3.64,0,0,1
159,3.78,0,0,0
166,3.69,0,0,1
161,3.55,0,0,0
161,3.49,1,0,1
161,3.49,1,0,1
162,3.4,0,0,1
157,3.69,0,0,1
169,3.57,0,0,1
159,3.58,0,0,0
157,3.59,0,0,1
169,3.63,0,0,0
170,3.57,0,0,1
174,3.51,0,0,1
164,3.68,0,0,1
159,3.65,0,0,1
166,3.64,0,0,0
166,3.72,0,0,1
156,3.6,1,0,1
165,3.45,0,0,1
172,3.77,0,0,1
164,3.38,0,0,1
163,3.83,0,0,0
170,3.82,0,0,1
156,3.78,0,0,1
161,3.58,0,0,0
156,3.86,0,0,1
167,3.85,0,0,1
164,3.62,0,0,1
155,3.38,1,0,1
161,3.99,0,0,0
158,3.4,0,0,1
172,4.01,0,0,0
171,3.52,0,0,1
157,3.76,0,0,1
168,3.82,0,0,1
156,3.38,0,0,0
155,3.6,0,0,0
165,3.87,1,0,1
158,3.98,0,0,1
160,3.82,0,0,0
162,3.71,0,0,0
173,4.05,0,0,1
173,3.63,0,0,0
166,3.66,0,0,1
159,3.52,0,0,0
170,3.83,0,0,0
161,3.77,0,0,0
159,3.55,0,0,0
157,3.99,1,0,1
155,3.51,1,0,0
159,3.9,1,0,0
158,3.87,0,0,1
173,3.52,0,0,1
165,3.83,0,0,0
159,3.56,0,0,0
166,3.86,0,0,1
158,3.78,0,0,0
159,3.43,0,0,0
165,3.46,0,0,0
159,3.55,0,0,1
160,3.49,0,0,0
166,3.56,1,0,0
159,3.69,0,0,0
156,3.53,1,0,1
155,3.66,0,0,0
168,3.52,0,0,1
173,3.67,0,0,1
161,3.51,0,0,0
156,3.61,0,0,0
163,3.74,0,0,0
166,3.84,0,0,0
157,3.62,0,0,0
155,3.63,1,0,1
165,3.94,1,0,1
161,3.99,0,0,1
156,3.69,0,0,0
156,3.71,0,0,0
159,3.49,0,0,0
165,3.72,0,0,1
161,3.61,0,0,0
158,3.61,0,0,0
166,3.53,0,0,1
165,3.89,0,0,1
159,3.38,0,0,0
160,3.71,0,0,0
155,3.43,0,0,0
170,3.44,0,0,0
158,3.73,0,0,1
160,3.56,0,0,1
155,3.45,1,0,0
164,3.64,0,0,0
158,3.65,0,0,0
171,3.79,0,0,1
155,3.51,0,0,0
172,3.75,0,0,0
155,3.66,0,0,0
164,3.38,0,0,1
166,3.4,1,0,1
173,3.93,0,0,1
164,3.59,0,0,0
173,3.65,0,0,1
161,3.67,0,0,1
160,3.78,0,0,1
158,3.89,0,0,1
155,3.63,0,0,0
158,3.48,0,0,0
159,3.45,0,0,0
163,3.68,0,0,0
159,3.43,0,0,0
160,3.73,0,0,0
158,3.89,1,0,1
161,3.74,0,0,1
163,3.56,0,0,0
158,3.66,0,0,0
162,3.78,1,0,0
171,3.89,0,0,0
161,3.39,0,0,0
167,3.63,0,0,1
166,3.93,0,0,0
163,3.46,0,0,0
159,4,0,0,1
166,3.68,0,0,1
158,3.59,0,0,0
164,3.7,0,0,0
164,3.67,0,0,0
164,3.78,0,0,0
173,3.46,0,0,0
162,3.72,0,0,0
165,4.1,0,0,0
158,3.91,0,0,1
166,3.74,0,0,0
156,3.53,0,0,0
164,3.64,1,0,1
162,3.58,0,0,0
161,3.5,0,0,1
161,3.6,0,0,1
163,3.51,0,0,0
174,3.97,0,0,0
170,3.63,1,0,1
161,3.42,1,0,0
173,3.97,0,0,0
160,3.71,0,0,0
155,3.52,0,0,0
160,3.8,0,0,0
172,3.75,0,0,0
166,3.46,0,0,0
155,3.56,0,0,0
171,3.95,0,0,1
174,3.95,0,0,0
165,3.61,0,0,0
155,3.63,1,0,1
157,3.58,0,0,1
159,3.38,0,0,0
159,3.69,0,0,0
156,3.74,0,0,1
155,3.42,0,0,0
157,3.94,0,0,0
155,3.53,1,0,1
159,3.38,0,0,0
163,3.51,0,0,1
156,3.74,0,0,0
164,3.61,0,0,0
169,3.88,0,0,1
157,3.55,0,0,1
157,3.6,0,0,0
161,3.83,0,0,0
156,3.42,0,0,0
157,3.71,1,0,1
164,3.38,0,0,0
156,3.94,1,0,1
168,3.5,0,0,0
170,3.57,0,0,0
157,3.71,0,0,0
161,3.61,0,0,0
168,3.52,0,0,0
161,3.75,0,0,0
161,3.78,0,0,0
155,3.54,0,0,0
157,3.4,0,0,0
165,3.47,0,0,1
180,3.77,0,0,1
169,3.85,0,0,1
166,3.58,0,0,1
157,3.38,1,0,1
166,3.84,0,0,0
164,3.68,0,0,1
159,3.76,0,0,0
160,3.56,0,0,1
162,3.66,0,0,1
167,3.41,0,0,0
175,3.4,0,0,1
163,3.65,0,0,0
166,3.73,0,0,0
162,3.6,1,0,1
155,3.48,0,0,0
156,3.55,0,0,0
161,3.87,1,0,0
166,3.5,1,0,1
155,3.51,0,0,0
161,3.53,0,0,1
164,3.46,0,0,0
171,3.73,1,0,1
167,3.85,0,0,0
164,3.72,0,0,0
166,3.75,1,0,1
168,3.39,0,0,1
167,3.88,0,0,1
174,3.82,0,0,1
157,3.7,0,0,1
166,3.41,0,0,1
157,3.69,1,0,1
169,3.47,0,0,1
156,3.85,0,0,1
155,3.59,1,0,1
162,3.76,0,0,1
166,3.6,0,0,0
165,4.08,0,0,1
157,3.71,0,0,1
170,3.55,0,0,0
165,3.91,1,0,1
158,3.57,0,0,0
155,3.6,1,0,1
161,3.94,0,0,0
168,3.59,0,0,0
166,3.61,0,0,0
166,3.82,0,0,1
158,3.81,0,0,0
165,3.61,0,0,0
173,3.45,0,0,1
156,4,0,0,1
158,3.66,1,0,1
159,3.41,0,0,0
168,3.51,0,0,1
156,3.39,0,0,0
161,3.48,0,0,0
166,3.38,0,0,0
161,3.68,0,0,0
161,3.41,0,0,0
155,3.73,0,0,0
160,3.57,0,0,0
155,3.82,0,0,0
161,3.6,1,0,1
172,3.76,0,0,1
163,3.57,0,0,0
156,3.45,0,0,0
161,3.53,0,0,0
163,3.43,0,0,0
155,3.58,0,0,1
157,3.55,0,0,1
161,3.52,0,0,0
166,3.42,1,0,0
163,3.66,0,0,0
168,3.78,0,0,0
156,3.54,1,0,0
161,3.43,0,0,0
155,3.58,1,0,1
165,3.45,1,0,1
164,3.67,1,0,1
163,3.84,0,0,0
156,3.57,0,0,1
155,3.47,1,0,0
170,3.44,0,0,0
160,3.43,0,0,0
168,3.68,0,0,1
162,3.76,0,0,0
160,3.4,0,0,0
170,3.67,1,0,1
160,3.48,0,0,0
158,3.74,0,0,0
160,3.63,0,0,0
157,3.48,0,0,0
160,3.45,0,0,0
161,3.48,0,0,1
160,3.56,0,0,1
163,3.52,0,0,0
166,3.4,0,0,0
164,3.63,0,0,0
166,3.86,0,0,0
172,3.65,0,0,1
167,3.59,0,0,1
156,3.53,0,0,0
157,3.44,0,0,1
169,3.65,0,0,1
155,3.44,0,0,1
169,3.56,0,0,1
160,3.68,1,0,1
160,3.49,1,0,0
169,3.8,0,0,1
158,3.79,0,0,0
164,3.78,0,0,0
162,3.6199989318847656,0,0,1
159,3.68,1,0,0
160,3.48,0,0,0
158,3.43,0,0,1
168,3.77,0,0,1
164,3.53,0,0,0
158,3.39,0,0,1
161,3.46,1,0,1
165,3.48,0,0,1
156,3.44,0,0,1
162,3.91,1,0,0
157,3.78,0,0,1
155,3.98,1,0,1
159,3.75,0,0,0
156,3.9,0,0,0
164,3.41,0,0,0
167,3.54,0,0,0
162,3.89,0,0,0
161,3.86,0,0,0
160,4.06,0,0,0
172,3.5,0,0,0
172,3.41,0,0,1
158,3.81,0,0,0
159,3.69,0,0,0
155,3.74,0,0,0
159,3.51,0,0,1
158,3.74,0,0,1
163,3.74,0,0,1
173,3.92,0,0,1
164,3.59,0,0,0
165,3.7,0,0,0
160,3.43,0,0,1
165,3.54,0,0,1
163,3.68,0,0,1
165,3.63,0,0,0
164,3.89,0,0,1
166,3.63,0,0,1
155,3.8799991607666016,1,0,1
177,3.67,1,0,1
161,3.87,0,0,0
157,3.67,0,0,0
158,3.69,0,0,0
161,3.97,0,0,0
170,3.5,0,0,0
162,3.38,0,0,0
160,3.54,0,0,1
160,3.71,0,0,0
160,3.38,0,0,0
155,3.49,0,0,0
168,3.52,1,0,1
171,3.49,0,0,0
165,3.62,1,0,1
159,3.85,0,0,1
164,3.51,0,0,0
159,3.67,0,0,0
161,3.74,0,0,0
163,3.6,0,0,0
178,3.48,0,0,0
170,3.82,0,0,1
168,3.56,1,0,1
163,3.63,0,0,1
159,3.45,0,0,1
157,3.47,0,0,1
163,3.5,0,0,0
159,3.79,1,0,1
165,3.49,0,0,0
169,3.72,0,0,0
159,3.68,0,0,1
163,3.6,0,0,0
167,3.62,0,0,0
157,3.4,0,0,0
158,3.79,0,0,0
166,3.4,0,0,0
159,3.8499984741210938,0,0,1
166,3.51,1,0,1
161,3.47,0,0,1
158,3.7,1,0,0
161,3.92,0,0,0
158,3.51,1,0,1
167,3.38,0,0,0
169,3.62,0,0,1
164,3.85,0,0,1
157,3.43,0,0,0
157,3.51,0,0,0
161,3.72,0,0,1
166,3.43,0,0,0
156,3.72,0,0,1
162,3.58,1,0,1
165,3.47,0,0,0
174,3.82,0,0,1
157,3.52,0,0,0
159,3.72,1,0,1
164,3.59,1,0,1
167,3.74,0,0,0
164,3.76,0,0,0
163,3.4,0,0,1
164,3.55,0,0,0
156,3.85,0,0,0
161,3.64,0,0,1
163,3.84,0,0,1
169,3.84,0,0,1
156,3.5,0,0,1
156,3.71,0,0,0
164,3.56,1,0,0
169,3.39,1,0,1
158,3.48,0,0,0
161,3.52,0,0,0
156,3.45,0,0,0
161,3.4399986267089844,0,0,0
172,4.02,0,0,1
173,3.43,0,0,1
167,3.75,0,0,0
159,3.86,1,0,1
157,3.96,0,0,0
158,3.93,1,0,1
165,3.72,0,0,0
163,3.55,0,0,0
158,3.76,0,0,0
161,3.49,0,0,1
158,3.98,0,0,0
156,4,1,0,1
155,3.58,0,0,1
159,3.98,0,0,1
157,3.71,1,0,0
157,3.55,0,0,1
156,3.74,0,0,0
170,3.55,1,0,1
161,3.38,0,0,0
172,3.65,0,0,1
160,3.44,0,0,0
157,3.76,0,0,0
164,3.5,1,0,0
166,3.92,0,0,0
166,3.69,0,0,1
163,3.76,0,0,0
159,3.39,1,0,0
159,3.47,0,0,1
161,3.82,0,0,1
162,3.39,0,0,0
166,3.49,0,0,0
160,3.71,0,0,0
166,3.86,0,0,1
165,3.63,0,0,0
179,3.55,0,0,1
157,3.62,1,0,0
155,3.6,0,0,0
156,3.61,0,0,0
168,3.46,0,0,0
170,3.77,0,0,1
161,3.38,0,0,0
162,3.54,0,0,0
166,3.49,0,0,1
162,3.73,0,0,1
161,3.49,0,0,0
159,3.87,0,0,0
162,3.91,0,0,0
161,3.42,0,0,1
161,3.72,0,0,1
157,3.92,0,0,0
161,3.75,1,0,1
164,3.56,0,0,0
173,3.67,0,0,1
160,3.69,0,0,0
163,3.87,0,0,0
171,3.67,0,0,1
159,3.71,0,0,0
159,3.85,1,0,1
163,4.04,0,0,1
168,3.97,0,0,1
162,3.58,1,0,1
157,3.62,0,0,0
162,3.69,1,0,1
167,3.56,0,0,0
169,3.68,0,0,0
159,3.48,0,0,0
167,3.76,0,0,1
155,3.43,0,0,1
159,3.49,1,0,0
166,3.9,0,0,0
169,3.91,0,0,1
162,3.58,0,0,0
161,3.55,0,0,1
164,3.89,0,0,0
167,3.75,0,0,0
163,4.16,0,0,0
167,4,0,0,0
155,3.63,1,0,1
155,3.78,0,0,0
163,3.78,0,0,0
161,3.56,0,0,0
165,3.41,0,0,0
161,3.66,1,0,1
170,3.41,0,0,0
157,3.55,0,0,0
157,3.63,0,0,0
166,3.81,0,0,0
160,3.9,1,0,1
162,3.66,0,0,1
168,3.85,0,0,0
155,3.75,0,0,0
156,3.6,0,0,1
159,3.84,0,0,1
158,3.56,1,0,0
155,3.43,0,0,0
160,3.56,1,0,1
163,3.79,0,0,0
163,3.83,0,0,1
161,3.47,0,0,0
168,3.51,0,0,0
163,3.44,0,0,1
156,3.38,1,0,0
157,3.94,0,0,0
160,3.6,0,0,1
158,3.64,1,0,1
156,3.56,0,0,0
156,3.98,0,0,1
159,3.48,0,0,0
159,3.38,0,0,0
169,3.95,0,0,1
160,3.97,1,0,1
164,4.07,0,0,1
165,3.81,1,0,1
161,3.58,0,0,1
167,3.73,0,0,0
159,3.94,0,0,1
160,3.78,0,0,1
166,3.41,0,0,0
161,3.41,0,0,1
171,4,0,0,1
167,3.43,0,0,1
164,3.43,0,0,0
170,3.38,1,0,0
157,3.66,0,0,1
166,3.96,0,0,0
169,4.05,0,0,0
163,3.5,0,0,0
173,3.46,0,0,1
171,3.71,0,0,1
170,3.82,0,0,1
164,3.65,0,0,0
159,3.8,0,0,0
161,3.9,1,0,1
155,3.8,0,0,0
178,3.48,0,0,1
157,3.64,0,0,0
167,3.99,0,0,0
167,3.44,0,0,0
157,3.76,0,0,0
162,3.87,0,0,1
161,3.48,0,0,0
163,3.7,0,0,1
166,3.5,0,0,0
155,3.64,0,0,0
156,3.85,0,0,0
163,3.73,0,0,1
167,3.6,0,0,1
162,3.79,0,0,1
158,3.89,0,0,0
155,3.58,0,0,1
161,3.6,0,0,0
155,3.56,1,0,1
156,3.43,0,0,0
166,3.51,0,0,0
161,3.64,1,0,1
158,3.85,1,0,1
159,3.56,0,0,0
157,3.91,0,0,0
159,3.69,0,0,0
157,3.49,0,0,0
156,3.61,0,0,0
163,3.71,0,0,0
160,3.7,1,0,0
162,3.38,0,0,0
159,3.64,0,0,1
174,3.74,0,0,1
155,3.38,0,0,1
167,3.38,0,0,1
163,3.83,1,0,1
156,3.98,0,0,0
169,3.42,0,0,1
160,3.71,0,0,1
170,3.67,0,0,1
161,3.41,1,0,1
167,3.71,0,0,0
156,3.62,0,0,1
156,3.83,1,0,0
158,3.98,0,0,1
163,3.5,0,0,1
161,3.58,0,0,0
170,3.53,0,0,0
165,3.61,0,0,1
160,3.69,0,0,1
166,3.5,0,0,0
155,3.74,0,0,0
158,3.6,0,0,0
163,3.54,0,0,0
171,3.59,1,0,1
166,3.72,0,0,1
160,3.38,0,0,1
170,3.88,1,0,1
166,3.94,0,0,0
166,3.49,0,0,0
166,3.48,0,0,1
171,3.65,0,0,1
166,3.66,0,0,0
174,3.8,0,0,0
166,3.73,0,0,1
166,3.6,0,0,0
163,3.84,0,0,0
160,3.88,1,0,1
162,3.41,0,0,0
158,3.74,0,0,1
159,3.57,0,0,0
166,3.51,1,0,1
161,3.94,0,0,1
164,3.52,0,0,0
172,3.39,1,0,1
160,3.65,0,0,0
158,3.45,0,0,1
180,3.75,0,0,1
159,3.64,0,0,0
164,3.68,0,0,0
157,3.51,0,0,0
166,3.56,1,0,1
166,3.99,0,0,1
166,4.07,0,0,1
166,3.42,0,0,0
163,3.55,0,0,1
161,3.89,0,0,0
155,3.54,0,0,0
163,3.5,1,0,0
165,3.82,0,0,0
155,3.48,0,0,0
161,3.6,0,0,0
163,3.44,0,0,1
157,3.88,1,0,0
156,3.66,0,0,1
163,3.72,0,0,0
158,3.95,1,0,0
164,3.44,0,0,0
164,3.63,0,0,0
165,3.43,0,0,1
161,3.68,0,0,0
156,3.57,0,0,0
155,3.65,0,0,0
157,3.42,0,0,0
167,3.58,1,0,1
157,3.44,0,0,0
156,3.56,0,0,1
166,3.57,0,0,0
161,3.88,1,0,1
172,3.61,0,0,0
160,3.81,0,0,0
161,3.51,0,0,0
166,3.87,0,0,1
155,3.76,0,0,1
156,3.52,0,0,0
155,3.52,0,0,0
160,3.7,0,0,0
157,3.77,0,0,0
164,3.86,0,0,0
155,3.95,1,0,1
164,3.4,0,0,0
167,3.76,0,0,1
164,3.64,0,0,0
163,3.97,0,0,0
158,3.7,0,0,0
167,3.6,0,0,0
161,3.94,0,0,1
164,3.68,0,0,0
158,3.65,0,0,0
161,3.78,0,0,0
156,3.68,1,0,1
159,3.45,0,0,1
155,3.68,0,0,0
166,3.48,0,0,0
167,3.73,1,0,1
164,3.78,1,0,1
168,3.5,1,0,0
159,3.38,0,0,0
158,3.5,0,0,0
164,3.72,0,0,0
167,3.91,0,0,1
156,3.64,0,0,0
165,3.59,0,0,0
160,3.49,0,0,0
155,3.48,0,0,0
156,3.68,0,0,0
163,3.72,0,0,0
160,3.75,1,0,0
166,3.48,0,0,0
158,3.67,0,0,1
158,3.51,0,0,1
162,3.44,0,0,0
161,3.39,0,0,0
160,3.41,0,0,0
157,3.81,0,0,0
165,3.98,0,0,0
161,3.4,0,0,0
161,3.41,0,0,0
167,3.52,0,0,0
159,3.71,0,0,0
170,3.76,0,0,0
168,3.66,0,0,0
156,3.97,1,0,1
161,3.5,0,0,0
156,3.62,0,0,0
157,3.73,0,0,1
156,3.42,0,0,0
159,3.38,0,0,1
158,3.4,0,0,0
163,3.73,0,0,1
155,3.63,0,0,0
161,3.58,1,0,0
162,3.96,1,0,0
161,3.42,0,0,0
166,3.42,0,0,0
164,3.85,0,0,1
167,3.76,0,0,1
157,3.82,0,0,0
159,3.55,1,0,0
166,3.54,0,0,0
158,3.47,0,0,0
160,3.73,0,0,0
156,3.95,0,0,0
164,3.49,0,0,0
158,3.43,0,0,1
161,3.54,0,0,0
158,3.42,1,0,1
161,3.49,0,0,0
